latitude,longitude,region,season,elevation,slope_degrees,vegetation_index,water_index,urban_proximity,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,soil_moisture_percent,river_level_m,distance_to_river_km,drainage_capacity,historical_flood_frequency,population_density,risk_level
31.8415,78.8658,North,Winter,71,2.06,0.259,0.141,6.3,8.8,27.8,48.6,16.4,2.72,13.04,0.335,0,240,Moderate
21.2395,83.1502,Central,Post-Monsoon,684,4.9,0.437,0.484,14.0,19.0,74.1,114.6,30.0,3.65,5.85,0.462,0,90,Low
20.4543,71.2053,West,Winter,448,2.3,0.457,0.505,8.6,9.8,16.1,38.5,18.6,2.68,3.24,0.56,1,1287,Moderate
25.1975,91.9396,Northeast,Pre-Monsoon,1440,3.14,0.683,0.45,14.6,10.7,31.0,44.2,27.6,4.09,4.52,0.425,0,3186,Moderate
23.0373,71.9043,West,Pre-Monsoon,229,6.2,0.286,0.411,22.2,8.2,27.4,70.7,15.5,2.48,24.7,0.399,0,1416,Low
30.2498,76.3276,North,Monsoon,532,7.73,0.226,0.99,21.0,100.0,217.8,504.2,71.1,3.54,5.1,0.704,0,161,Moderate
18.247,72.0122,West,Monsoon,201,12.97,0.332,0.429,13.3,24.3,41.2,196.0,46.2,2.26,27.7,0.232,0,475,Low
24.0329,87.9229,East,Post-Monsoon,5,3.21,0.486,0.488,7.0,22.5,53.3,169.8,28.5,3.39,1.94,0.302,7,193,High
23.5785,80.7416,Central,Post-Monsoon,595,7.43,0.171,0.588,7.7,28.9,86.1,206.0,50.9,2.99,0.86,0.857,1,178,Moderate
14.7555,75.761,South,Pre-Monsoon,835,5.4,0.533,0.749,6.3,33.9,92.1,207.7,34.0,3.56,1.41,0.372,1,562,Moderate
24.3591,87.1254,East,Winter,158,7.52,0.589,0.407,44.4,19.3,49.6,68.9,20.2,2.42,6.04,0.787,0,702,Low
19.5099,72.2752,West,Pre-Monsoon,348,14.04,0.526,0.368,18.5,12.4,42.0,80.3,19.2,0.05,3.27,0.362,2,405,Low
12.8555,78.9154,South,Post-Monsoon,141,7.97,0.155,0.472,10.7,24.5,52.7,169.4,46.3,2.49,5.12,0.429,4,389,Moderate
24.245,82.2522,Central,Monsoon,225,0.89,0.568,0.352,16.6,8.6,58.8,125.8,45.5,1.68,20.41,0.104,0,688,Moderate
30.338,75.687,North,Post-Monsoon,428,6.38,0.562,0.599,0.7,23.9,96.3,179.5,27.5,3.15,5.96,0.307,3,378,Moderate
29.6954,77.6495,North,Pre-Monsoon,428,0.83,0.192,0.243,6.5,5.8,12.7,23.1,33.6,2.19,8.3,0.734,3,1462,Moderate
31.8661,78.3697,North,Winter,588,4.64,0.404,0.284,7.8,3.6,14.2,43.5,16.5,2.22,8.33,0.641,0,117,Low
22.9594,75.7393,West,Winter,352,4.27,0.226,0.359,32.3,2.6,18.2,39.7,19.4,0.66,0.97,0.908,3,54,Low
20.4356,70.7156,West,Monsoon,374,13.68,0.682,0.896,45.8,72.6,202.6,519.4,71.4,3.29,3.93,0.878,4,451,High
27.7988,79.9556,North,Monsoon,422,3.36,0.386,0.689,3.2,28.7,82.9,174.1,55.1,3.97,8.45,0.325,3,317,High
19.4121,73.2579,West,Post-Monsoon,59,4.69,0.487,0.3,31.3,6.6,37.2,88.4,39.7,1.66,8.73,0.85,1,287,Moderate
23.6965,71.0589,West,Post-Monsoon,592,5.03,0.777,0.387,12.9,17.2,30.2,92.4,33.1,1.37,18.34,0.474,3,2475,Moderate
30.6979,77.7098,North,Monsoon,96,6.77,0.369,0.99,52.0,104.8,202.7,496.4,69.1,3.98,5.09,0.805,2,774,High
24.0356,91.9185,Northeast,Post-Monsoon,485,6.54,0.451,0.339,16.1,15.4,27.9,69.1,39.3,2.85,7.39,0.883,2,646,Low
13.3411,76.2302,South,Winter,536,3.0,0.491,0.505,2.2,23.0,59.4,122.6,22.1,2.66,4.88,0.201,3,84,Moderate
18.9344,69.9165,West,Post-Monsoon,349,1.2,0.695,0.614,11.3,25.6,60.2,149.8,38.6,2.5,6.92,0.847,0,123,Low
22.7316,71.0214,West,Pre-Monsoon,473,1.67,0.705,0.352,40.9,27.4,74.5,144.9,34.1,3.38,25.23,0.682,1,159,Low
20.7622,90.5579,East,Winter,48,7.98,0.57,0.434,47.6,9.3,33.2,69.7,13.3,2.25,8.07,0.336,5,124,Moderate
21.0717,77.1617,Central,Pre-Monsoon,396,3.34,0.662,0.11,33.0,21.2,33.4,44.7,26.3,0.62,35.18,0.691,1,389,Low
14.3209,74.2998,South,Pre-Monsoon,1125,6.64,0.27,0.464,4.9,41.9,81.6,188.4,32.5,3.67,2.56,0.584,2,507,Moderate
19.0685,72.8668,West,Winter,622,3.24,0.392,0.313,21.6,4.5,12.9,57.1,26.7,2.12,13.27,0.06,0,533,Low
27.8517,95.2374,Northeast,Pre-Monsoon,1272,3.23,0.809,0.33,3.0,17.1,52.1,124.2,26.3,2.63,9.35,0.915,2,460,Low
21.3457,79.285,Central,Pre-Monsoon,391,16.37,0.519,0.387,3.7,13.9,46.4,89.4,28.2,2.24,17.74,0.34,0,965,Low
22.3675,80.9956,Central,Post-Monsoon,163,5.71,0.762,0.355,7.6,29.0,55.4,74.2,38.7,2.21,4.27,0.7,4,451,Moderate
24.8952,87.3638,East,Winter,100,10.2,0.54,0.428,35.2,0.6,8.9,29.8,39.0,1.78,0.46,0.067,6,62,Low
28.4905,76.9444,North,Pre-Monsoon,469,3.19,0.552,0.248,5.0,15.4,22.6,42.4,24.7,2.65,32.07,0.45,1,71,Low
9.0013,77.5927,South,Monsoon,5,12.34,0.497,0.99,25.5,59.4,201.1,505.1,68.3,5.25,2.84,0.258,3,189,Severe
23.7783,73.2489,West,Pre-Monsoon,5,1.34,0.193,0.195,9.5,7.7,33.6,64.3,37.0,0.99,16.69,0.59,0,685,Moderate
9.5011,78.4987,South,Monsoon,260,4.06,0.532,0.99,14.9,226.2,643.5,909.9,85.1,7.76,10.59,0.511,2,514,High
22.9073,77.5022,Central,Monsoon,438,1.85,0.224,0.99,6.1,94.9,214.1,538.9,66.3,4.19,10.21,0.741,2,1233,High
24.2835,89.3782,East,Pre-Monsoon,201,3.5,0.442,0.317,2.1,43.7,66.4,87.8,26.1,2.82,10.41,0.677,1,3309,Moderate
20.5917,88.801,East,Winter,161,1.02,0.155,0.506,8.1,8.6,28.6,46.4,18.7,3.19,3.15,0.196,3,1517,High
22.7164,70.846,West,Post-Monsoon,481,1.05,0.675,0.431,42.0,12.7,28.1,137.6,32.4,3.28,9.41,0.722,1,758,Moderate
20.8702,91.0482,East,Winter,54,2.58,0.561,0.529,37.7,15.7,40.4,97.5,30.9,3.06,7.43,0.704,5,108,High
12.4477,77.7002,South,Winter,109,6.41,0.65,0.25,9.3,9.5,25.3,65.7,28.2,2.1,4.81,0.603,3,840,Low
22.7326,79.0561,Central,Winter,418,5.62,0.155,0.169,13.9,5.8,22.9,55.3,17.2,0.52,21.69,0.37,0,5230,Low
19.6586,75.9112,West,Post-Monsoon,291,4.01,0.606,0.458,2.5,14.1,26.9,68.6,43.4,2.73,2.1,0.22,0,175,Moderate
8.7751,78.6727,South,Monsoon,507,7.1,0.465,0.577,7.7,15.4,55.7,172.8,56.5,2.5,8.39,0.562,0,225,Low
23.9017,71.5392,West,Winter,575,3.78,0.584,0.428,3.2,14.0,38.5,112.7,19.9,2.29,11.41,0.843,1,158,Low
13.2754,78.8248,South,Monsoon,851,1.68,0.584,0.849,23.7,89.4,222.0,385.3,61.4,4.23,10.21,0.475,2,3029,High
26.797,90.7364,East,Monsoon,204,3.06,0.661,0.562,12.3,7.0,85.0,135.0,52.2,3.02,4.44,0.53,2,508,High
25.8566,82.0357,Central,Monsoon,486,1.48,0.336,0.963,5.5,84.0,161.8,402.7,59.3,2.53,4.61,0.847,1,262,High
14.6576,74.2536,South,Monsoon,581,4.21,0.695,0.99,16.7,170.8,377.9,920.6,99.1,5.49,2.17,0.347,3,311,Severe
21.2468,86.5256,East,Monsoon,170,8.18,0.623,0.99,20.3,115.2,279.4,553.1,79.6,3.83,9.33,0.35,2,3228,High
14.7007,74.0111,South,Post-Monsoon,355,3.43,0.467,0.259,12.3,15.2,56.5,110.8,31.3,2.09,15.23,0.775,2,67,Low
21.8347,81.4575,Central,Monsoon,416,2.33,0.836,0.794,18.5,59.2,191.3,357.8,70.3,3.69,14.09,0.639,0,1062,Moderate
26.2704,90.2508,East,Monsoon,46,3.01,0.267,0.82,21.6,12.0,81.7,164.8,38.7,4.37,7.69,0.914,2,566,High
25.4537,83.2152,Central,Pre-Monsoon,247,3.03,0.4,0.182,29.9,5.8,20.1,44.9,13.5,2.18,7.95,0.448,2,797,Low
27.5832,92.6436,Northeast,Winter,113,2.37,0.333,0.436,22.7,21.9,56.8,73.2,30.3,2.74,2.09,0.236,6,276,High
25.7229,80.4656,Central,Monsoon,963,2.18,0.627,0.337,17.7,21.6,42.9,116.7,43.4,1.35,3.21,0.943,2,420,Low
18.6868,74.8243,West,Monsoon,138,3.46,0.867,0.595,18.4,34.1,57.2,166.5,53.6,2.87,7.49,0.532,2,95,Moderate
10.5865,75.3459,South,Post-Monsoon,584,4.89,0.391,0.492,34.0,23.3,52.8,102.7,37.9,3.12,7.18,0.065,0,1584,Moderate
24.3688,91.4969,Northeast,Winter,5,10.72,0.583,0.602,16.9,21.4,49.4,105.4,15.7,2.69,1.98,0.238,2,4080,Moderate
9.6215,75.3483,South,Monsoon,333,0.95,0.803,0.807,25.1,43.2,121.3,381.4,72.1,3.58,4.99,0.295,2,472,Severe
26.9325,74.7984,North,Post-Monsoon,83,7.9,0.213,0.487,20.2,9.7,19.3,38.8,22.1,1.97,33.21,0.515,2,948,Low
30.4362,79.9215,North,Monsoon,220,0.99,0.773,0.404,7.9,54.5,122.8,204.8,49.5,3.21,4.0,0.655,2,111,High
21.878,77.6549,Central,Winter,450,2.67,0.631,0.249,16.3,2.7,10.9,40.5,25.9,1.79,0.58,0.498,2,462,Low
23.1576,69.2452,West,Post-Monsoon,554,5.0,0.484,0.943,7.9,48.8,127.8,201.7,45.5,3.13,5.82,0.316,2,1034,High
21.9308,90.548,East,Post-Monsoon,64,9.34,0.432,0.38,21.3,9.4,31.4,102.0,18.7,2.81,4.21,0.488,3,1290,Moderate
22.7729,91.4343,East,Pre-Monsoon,200,13.67,0.198,0.313,21.0,29.6,57.2,139.2,28.6,2.67,6.11,0.511,3,1413,Moderate
24.7929,83.0299,Central,Post-Monsoon,699,10.47,0.822,0.618,34.0,34.3,82.7,181.3,47.1,3.35,4.92,0.388,2,869,Moderate
22.1966,73.8665,West,Monsoon,77,10.4,0.301,0.476,12.4,73.1,114.8,182.8,46.4,2.28,6.47,0.359,2,1496,High
25.9909,83.6962,Central,Monsoon,501,7.15,0.839,0.469,14.3,20.5,63.9,167.6,53.5,2.71,16.79,0.381,3,727,Moderate
22.2393,79.8849,Central,Post-Monsoon,747,4.46,0.28,0.374,5.8,13.7,62.3,129.0,38.3,2.02,8.47,0.319,2,198,Low
27.3291,91.7908,Northeast,Post-Monsoon,106,1.32,0.294,0.578,17.2,23.1,56.8,102.5,35.4,3.37,4.87,0.292,2,2007,High
23.5137,76.6758,Central,Monsoon,222,15.49,0.483,0.408,22.0,40.4,65.4,155.9,49.5,2.82,18.25,0.696,1,232,Low
23.8884,91.7425,East,Winter,180,2.65,0.793,0.319,13.1,3.5,11.1,39.6,32.8,2.67,3.73,0.763,4,181,Moderate
15.6698,77.3777,South,Pre-Monsoon,478,6.31,0.459,0.363,15.4,12.6,21.6,49.8,22.2,2.39,1.83,0.356,3,360,Low
30.9764,78.11,North,Post-Monsoon,310,9.9,0.971,0.306,17.0,20.5,42.1,107.9,49.1,3.34,9.16,0.543,1,1102,Moderate
26.1841,94.3053,Northeast,Pre-Monsoon,359,2.63,0.246,0.413,14.1,33.5,67.1,162.7,16.6,3.25,1.78,0.459,5,995,High
24.3811,90.1588,East,Monsoon,5,7.28,0.363,0.857,12.6,58.2,173.5,324.3,65.2,2.84,7.91,0.639,2,425,High
15.2991,75.3746,South,Winter,606,4.29,0.816,0.302,9.9,1.5,19.7,47.6,17.2,1.7,8.91,0.554,2,555,Low
24.7942,78.0232,Central,Pre-Monsoon,380,4.33,0.438,0.475,14.1,2.9,19.7,97.1,20.3,2.2,8.93,0.685,0,270,Low
31.1816,74.9901,North,Winter,289,1.07,0.612,0.251,31.2,3.8,11.4,29.4,23.4,1.89,7.66,0.49,1,550,Low
24.6739,82.0173,Central,Monsoon,297,1.85,0.618,0.75,39.0,39.3,108.2,199.8,54.1,3.52,0.49,0.836,0,2161,High
31.5313,76.7581,North,Post-Monsoon,5,4.71,0.611,0.799,8.7,58.6,188.0,426.0,67.5,2.14,42.66,0.529,0,373,Moderate
19.0433,71.1242,West,Pre-Monsoon,427,13.81,0.361,0.336,10.3,21.3,60.1,100.0,18.0,0.74,2.02,0.649,0,610,Low
21.2782,72.7582,West,Post-Monsoon,398,5.39,0.634,0.373,23.3,14.8,45.7,110.3,43.6,1.82,16.94,0.549,0,275,Low
18.0715,74.8562,West,Winter,293,9.42,0.556,0.01,13.2,3.8,8.9,13.0,11.0,2.82,7.86,0.574,2,237,Low
10.5081,76.1891,South,Monsoon,946,2.37,0.508,0.716,2.6,49.9,198.1,277.6,46.3,4.49,3.57,0.957,1,182,High
27.8581,92.8482,Northeast,Monsoon,600,4.86,0.592,0.898,31.0,72.1,169.1,377.1,66.3,4.98,4.88,0.386,1,393,High
23.4845,88.1495,East,Post-Monsoon,19,5.74,0.644,0.332,3.0,28.0,56.0,101.0,42.0,0.9,9.47,0.258,1,1961,Moderate
15.1533,76.722,South,Post-Monsoon,555,5.88,0.742,0.438,9.2,7.6,35.3,81.8,20.7,3.76,3.89,0.608,6,297,Moderate
25.1658,76.0018,Central,Pre-Monsoon,268,9.55,0.24,0.229,1.6,8.3,18.2,48.4,19.6,1.94,6.87,0.253,2,355,Low
22.7412,78.3581,Central,Post-Monsoon,462,1.8,0.89,0.364,7.0,15.2,66.4,147.0,45.5,1.53,5.96,0.259,2,506,Moderate
30.4695,77.3618,North,Post-Monsoon,117,3.09,0.497,0.497,7.0,25.2,122.5,225.5,29.9,3.3,21.82,0.231,1,687,Moderate
26.0379,91.2817,Northeast,Post-Monsoon,208,2.57,0.768,0.71,10.4,72.4,155.4,357.5,43.2,2.96,20.74,0.411,1,275,High
29.1657,75.3013,North,Monsoon,315,3.69,0.68,0.715,30.7,27.9,65.1,126.4,57.6,2.26,16.23,0.519,0,2731,Moderate
15.0481,77.605,South,Monsoon,485,2.66,0.497,0.752,3.3,58.3,117.8,322.1,62.6,3.83,20.29,0.943,1,2188,Moderate
10.7043,79.9805,South,Winter,1031,10.68,0.876,0.273,13.7,0.3,3.5,9.8,12.0,1.47,1.66,0.405,2,1558,Low
21.6033,78.9519,Central,Post-Monsoon,343,1.04,0.204,0.509,12.3,25.8,74.2,107.8,52.7,3.4,0.85,0.31,4,3318,Severe
31.6322,78.3949,North,Monsoon,192,4.34,0.676,0.393,15.2,3.5,15.5,32.4,42.6,1.48,3.98,0.522,1,372,Moderate
27.2574,77.902,North,Winter,557,3.76,0.272,0.309,22.4,2.9,5.2,19.1,19.8,3.01,6.84,0.162,1,93,Low
24.3821,82.3072,Central,Monsoon,72,3.94,0.71,0.579,4.2,26.7,105.5,207.7,46.6,3.95,1.49,0.618,2,47,High
26.4639,75.4025,North,Monsoon,592,11.76,0.334,0.99,6.6,51.7,235.9,553.5,71.0,3.39,12.87,0.184,0,972,High
21.4388,74.0739,West,Post-Monsoon,82,6.2,0.298,0.281,13.0,19.4,38.9,131.0,42.7,1.74,9.89,0.741,1,1174,Moderate
22.6978,79.4964,Central,Post-Monsoon,330,6.17,0.677,0.297,9.4,3.8,14.1,59.1,20.5,1.87,25.06,0.584,1,657,Low
10.9055,78.131,South,Winter,5,6.39,0.618,0.497,15.0,10.5,34.2,53.1,24.9,2.87,10.73,0.273,0,279,Low
22.4391,87.0508,East,Post-Monsoon,173,7.05,0.538,0.987,27.4,84.4,266.7,446.2,64.4,3.7,5.43,0.691,1,151,High
23.4908,91.0526,East,Monsoon,5,4.47,0.65,0.393,31.8,18.7,50.9,141.7,45.7,1.87,15.6,0.895,4,4375,Moderate
24.8271,91.2744,Northeast,Monsoon,654,6.69,0.877,0.915,26.9,47.0,192.7,382.5,52.0,2.81,7.81,0.559,2,1921,Moderate
21.4932,71.5174,West,Pre-Monsoon,242,4.92,0.583,0.278,27.1,8.4,34.6,65.0,7.4,2.06,2.57,0.534,0,836,Low
28.5898,79.9385,North,Winter,85,1.83,0.391,0.089,47.0,5.7,16.7,35.6,26.7,2.27,14.55,0.461,0,6965,Moderate
24.9048,91.4089,East,Pre-Monsoon,182,12.89,0.204,0.412,36.5,28.1,69.8,185.8,37.3,1.79,21.88,0.746,2,348,Low
22.7754,85.6829,East,Monsoon,284,8.12,0.395,0.99,47.5,91.5,272.3,588.3,85.4,3.99,1.91,0.592,4,320,Severe
27.425,91.2973,Northeast,Monsoon,872,5.7,0.692,0.853,7.8,81.5,155.9,280.0,52.8,3.08,6.55,0.465,2,169,Moderate
23.8167,88.8803,East,Pre-Monsoon,144,1.01,0.64,0.49,12.8,13.7,39.0,100.9,26.1,4.13,6.04,0.531,3,867,High
29.4933,79.692,North,Monsoon,333,2.33,0.782,0.91,41.7,62.5,158.9,385.7,54.9,3.96,1.98,0.641,3,1929,Severe
20.4512,74.1274,West,Post-Monsoon,551,12.34,0.42,0.506,8.0,2.8,24.4,64.2,34.1,1.11,4.63,0.721,0,2302,Low
30.0799,75.5931,North,Pre-Monsoon,652,4.0,0.264,0.605,2.7,33.2,99.1,224.6,33.4,4.54,9.57,0.71,3,230,Low
22.6542,85.9044,East,Winter,27,2.22,0.244,0.475,13.7,19.4,53.1,77.0,11.5,1.61,9.05,0.404,1,2708,Moderate
27.7522,94.6865,Northeast,Winter,748,2.43,0.514,0.457,13.1,24.3,65.5,119.1,16.3,2.14,14.73,0.678,1,340,Low
15.4552,75.5947,South,Pre-Monsoon,392,3.56,0.52,0.703,18.7,46.9,87.8,216.3,36.5,3.38,1.21,0.548,4,921,High
30.8925,76.6509,North,Winter,292,5.88,0.23,0.414,12.1,12.9,31.5,73.3,10.5,1.95,29.42,0.236,1,840,Low
22.9465,71.898,West,Monsoon,687,6.03,0.408,0.547,32.1,14.2,85.6,181.5,56.9,2.19,5.15,0.71,2,232,Moderate
26.1605,79.3687,North,Pre-Monsoon,235,2.36,0.146,0.251,5.4,11.6,34.6,89.4,41.9,3.14,9.32,0.193,1,146,Moderate
30.8123,76.4378,North,Monsoon,501,5.29,0.377,0.645,5.2,73.7,201.2,260.6,55.6,3.53,8.83,0.5,1,285,High
13.935,76.1048,South,Winter,198,1.97,0.557,0.406,12.4,9.0,24.4,62.6,15.8,2.89,8.23,0.408,2,269,Moderate
23.5845,69.4444,West,Post-Monsoon,799,8.44,0.411,0.539,4.0,22.1,79.9,218.0,33.4,1.8,14.66,0.698,2,130,Low
24.2303,80.2044,Central,Monsoon,311,12.17,0.532,0.99,27.7,100.8,204.5,434.5,54.9,3.82,12.15,0.415,0,89,Moderate
23.3671,81.3728,Central,Post-Monsoon,603,5.8,0.21,0.314,3.9,19.5,83.4,108.5,38.0,2.64,13.99,0.437,0,1352,Low
22.3095,86.7611,East,Post-Monsoon,126,6.91,0.477,0.99,7.7,74.3,190.6,459.7,36.4,2.79,9.32,0.521,1,1333,Low
26.1227,95.25,Northeast,Post-Monsoon,542,3.9,0.34,0.607,12.0,20.9,55.1,164.4,46.1,4.43,0.55,0.71,3,338,High
21.2026,73.6591,West,Monsoon,456,9.07,0.824,0.583,0.6,45.7,143.5,216.3,52.2,2.53,19.98,0.376,0,348,Low
22.0917,87.6824,East,Winter,203,8.82,0.676,0.279,20.7,1.9,6.1,22.5,7.0,2.71,21.98,0.855,2,284,Low
23.293,82.2794,Central,Post-Monsoon,67,5.66,0.48,0.271,12.5,4.0,20.5,83.8,37.5,2.14,8.16,0.72,1,483,Moderate
29.6008,79.7289,North,Pre-Monsoon,262,3.18,0.623,0.483,15.6,45.6,84.7,192.5,41.5,3.11,2.84,0.908,3,474,High
12.9402,74.2619,South,Winter,348,5.18,0.708,0.565,19.7,9.0,19.7,54.2,16.2,3.62,6.49,0.364,2,980,Moderate
15.6232,76.5171,South,Monsoon,601,5.11,0.772,0.784,32.4,41.8,136.3,283.5,63.1,2.43,17.99,0.806,1,1277,Moderate
21.5677,87.1781,East,Post-Monsoon,119,10.33,0.421,0.488,2.3,37.2,105.5,251.5,46.5,3.39,16.65,0.766,1,833,Low
25.4076,78.7048,Central,Post-Monsoon,282,10.49,0.823,0.485,5.4,34.2,71.6,167.2,54.5,2.37,1.88,0.374,2,2516,Moderate
25.3254,90.012,East,Monsoon,154,2.74,0.329,0.558,8.7,24.9,47.9,212.9,54.1,2.91,12.31,0.1,1,602,High
24.2023,77.3747,Central,Pre-Monsoon,227,5.15,0.858,0.268,1.9,21.6,58.5,82.0,30.3,2.59,7.94,0.237,0,132,Low
31.7177,75.2024,North,Post-Monsoon,587,1.95,0.495,0.363,32.2,14.6,40.8,83.3,38.7,1.91,0.78,0.774,5,280,Moderate
28.0874,78.3441,North,Winter,195,2.21,0.675,0.59,8.6,29.0,63.9,143.9,23.4,2.65,17.02,0.716,1,127,Low
22.0437,75.5577,West,Winter,390,8.91,0.761,0.23,5.0,7.9,16.1,39.0,27.5,0.51,6.58,0.588,0,116,Low
24.1225,77.4558,Central,Post-Monsoon,571,2.45,0.522,0.157,27.3,2.1,25.3,66.3,40.2,1.68,7.13,0.631,1,839,Moderate
29.7019,77.597,North,Monsoon,220,8.81,0.548,0.695,10.4,28.2,176.3,285.0,50.4,3.56,24.07,0.317,0,278,Moderate
25.8543,77.2812,Central,Monsoon,275,1.51,0.609,0.6,11.1,54.3,79.8,219.5,60.6,2.83,8.99,0.423,1,539,Moderate
26.8873,85.5528,East,Post-Monsoon,38,19.53,0.663,0.401,15.7,8.6,29.0,82.9,44.3,1.81,4.04,0.576,3,220,Low
18.8751,69.5856,West,Monsoon,438,1.63,0.699,0.665,22.4,53.8,108.1,275.9,45.6,2.76,7.0,0.677,2,281,Moderate
20.203,89.2964,East,Post-Monsoon,45,7.81,0.147,0.881,30.1,45.6,138.4,215.7,43.3,4.29,8.95,0.511,1,930,Moderate
30.5993,76.0771,North,Monsoon,486,3.34,0.596,0.502,24.3,36.9,110.8,212.2,44.3,2.53,8.77,0.522,2,345,Moderate
25.6308,95.226,Northeast,Pre-Monsoon,1105,2.35,0.737,0.398,23.2,1.6,20.9,51.0,24.9,2.35,4.76,0.792,5,515,Low
23.9886,73.8134,West,Post-Monsoon,793,1.59,0.469,0.463,15.5,61.6,159.2,234.0,41.3,2.63,16.9,0.868,1,388,Low
14.9192,77.5348,South,Post-Monsoon,714,5.28,0.317,0.317,32.0,5.5,36.1,95.4,35.8,1.89,5.97,0.309,1,573,Low
8.598,79.6966,South,Post-Monsoon,264,6.55,0.517,0.504,30.2,17.2,54.6,160.0,30.0,2.36,5.86,0.498,1,714,Moderate
23.1475,74.8781,West,Monsoon,455,2.18,0.461,0.827,15.9,67.4,204.5,281.0,51.5,3.62,13.9,0.437,1,1160,Moderate
11.9904,75.6077,South,Winter,621,6.95,0.487,0.349,23.1,12.2,18.3,26.5,15.5,1.98,16.37,0.175,1,132,Low
22.3487,76.9155,Central,Monsoon,641,6.66,0.223,0.431,2.1,24.2,71.3,106.2,53.9,3.47,4.88,0.615,3,604,High
15.1657,75.461,South,Post-Monsoon,151,0.82,0.665,0.194,20.5,12.2,39.9,58.4,42.5,1.9,12.15,0.621,0,274,Moderate
23.6942,73.1764,West,Post-Monsoon,351,4.29,0.635,0.273,12.9,20.6,55.6,110.3,23.6,1.67,8.95,0.743,2,217,Low
8.8893,74.1034,South,Monsoon,36,5.52,0.491,0.655,25.2,19.0,34.4,180.4,51.4,3.41,4.77,0.586,2,170,High
8.5778,77.448,South,Post-Monsoon,441,4.24,0.538,0.462,17.8,25.4,50.8,84.6,47.7,2.64,1.79,0.759,1,392,Low
22.6684,72.3978,West,Post-Monsoon,264,6.18,0.737,0.605,36.1,34.8,103.1,180.2,30.6,2.24,1.47,0.41,1,1483,Moderate
14.8725,79.9752,South,Monsoon,354,12.3,0.234,0.647,17.5,32.5,85.7,317.3,42.6,2.68,1.29,0.121,5,620,High
19.9375,70.6605,West,Post-Monsoon,292,9.03,0.817,0.687,9.3,17.4,154.9,310.8,59.5,3.75,0.88,0.495,5,841,Severe
24.4426,79.5272,Central,Pre-Monsoon,389,5.09,0.804,0.288,22.5,16.0,46.0,90.4,18.0,1.71,5.27,0.326,2,68,Low
27.1004,93.7281,Northeast,Winter,264,6.09,0.691,0.495,15.6,29.5,60.5,97.4,22.2,2.94,6.61,0.37,2,516,Moderate
24.3366,92.9611,Northeast,Monsoon,499,2.4,0.635,0.99,18.0,100.1,250.3,610.0,86.2,4.84,10.4,0.665,0,1275,High
22.7776,77.4649,Central,Monsoon,513,1.82,0.542,0.338,33.5,28.9,91.5,140.3,32.7,3.21,13.87,0.254,0,1049,Low
14.2191,76.2266,South,Post-Monsoon,867,5.43,0.341,0.584,3.8,48.3,76.6,136.6,49.6,3.25,7.88,0.264,2,930,Moderate
23.9946,82.2601,Central,Monsoon,654,1.75,0.29,0.591,9.5,81.4,163.1,213.4,57.4,3.54,23.5,0.857,0,402,Low
29.0984,78.3068,North,Winter,341,2.84,0.279,0.409,10.7,14.2,29.0,53.7,16.1,3.67,4.89,0.453,1,1389,Moderate
19.3301,70.357,West,Monsoon,423,3.44,0.683,0.99,27.1,30.6,207.2,402.6,63.3,3.61,0.74,0.284,5,122,Severe
21.3724,89.0699,East,Monsoon,192,3.13,0.329,0.99,0.6,137.8,370.7,567.8,74.3,4.87,7.61,0.79,1,401,Severe
26.9354,74.1453,North,Pre-Monsoon,343,5.99,0.386,0.275,25.3,7.2,24.1,47.8,25.8,1.25,2.72,0.58,3,531,Low
27.3708,92.5865,Northeast,Pre-Monsoon,369,5.74,0.155,0.377,18.5,9.3,40.3,65.7,28.1,1.82,25.84,0.416,1,1347,Low
25.0856,76.0005,Central,Pre-Monsoon,124,3.29,0.258,0.697,17.7,27.3,63.6,173.0,24.1,3.57,3.93,0.356,1,5293,High
21.0663,71.7741,West,Pre-Monsoon,150,2.29,0.069,0.35,18.3,10.4,29.5,74.7,28.6,2.94,4.83,0.595,3,151,Moderate
26.7497,90.5104,East,Monsoon,46,3.39,0.509,0.819,83.3,64.7,177.7,337.6,63.1,4.81,5.32,0.241,4,184,Severe
9.3376,76.9871,South,Monsoon,1059,6.52,0.697,0.36,22.8,19.3,50.6,119.7,50.2,1.99,10.12,0.591,1,1357,Moderate
18.4956,73.489,West,Monsoon,180,14.32,0.551,0.378,27.3,17.3,42.6,109.8,47.6,2.29,3.26,0.495,2,226,Moderate
25.6139,83.6282,Central,Monsoon,343,5.94,0.389,0.298,20.4,24.6,42.7,76.6,40.4,1.34,10.94,0.653,2,520,Low
27.4432,94.7269,Northeast,Pre-Monsoon,874,5.61,0.408,0.602,1.0,13.3,39.4,58.2,24.1,2.98,19.98,0.665,3,162,Low
22.3924,85.6767,East,Pre-Monsoon,5,6.38,0.482,0.384,19.1,11.8,23.3,76.5,22.3,2.62,3.6,0.386,2,1063,Moderate
22.7228,87.3282,East,Pre-Monsoon,82,5.08,0.698,0.329,18.5,2.8,13.8,25.0,22.3,2.05,11.86,0.561,2,224,Low
24.6408,89.8797,East,Monsoon,138,1.8,0.495,0.99,11.5,105.6,277.4,516.9,56.3,4.68,36.14,0.235,0,541,Severe
